name	time (min)	auc	test_auc	test_low_auc	test_high_auc	val_auc
GTEx_Junc_Heart_Attn	33	0.7970794772094103	0.7677818470093849	0.7774727042085883	0.7459160428852718	0.772986050530174
GTEx_Junc_Heart_Attn	24	0.829264975700192	0.7808666659185376	0.7942402955370369	0.7349636752510209	0.7800489905306988
GTEx_Junc_Heart_Attn	28	0.8496554289140414	0.7927349085506955	0.8096922229946064	0.7656075926415502	0.79258563113086
GTEx_Junc_Heart_Attn	26	0.8252144967820381	0.8000163483213658	0.8106238620248489	0.765380801326117	0.8007284303250797
GTEx_Junc_Heart_Attn	29	0.8406946131645578	0.8019676941012674	0.8047739148696136	0.7511787771837527	0.7933507434084797
GTEx_Junc_Heart_Attn	15	0.6967191058814468	0.7002725191046227	0.7031634584954858	0.6782666208979425	0.7025907118125136
GTEx_Junc_Heart_Attn	22	0.8265805420789231	0.8212203513494505	0.8232704745290756	0.7526656076268521	0.81319520292038
GTEx_Junc_Heart_Attn	21	0.8181194395484185	0.7794405151981091	0.7932517068788609	0.723657022900594	0.7874166908800525
GTEx_Junc_Heart_Attn	24	0.8144470417811438	0.7893981819234364	0.8036742513535715	0.7378614268561413	0.7927884095939173
GTEx_Junc_Brain_Attn	57	0.8447305534406673	0.7984005529430095	0.8200640776424887	0.7552862717678189	0.791473839418713
GTEx_Junc_Brain_Attn	41	0.8452064433979146	0.8181903089054521	0.8246496339291519	0.7675293527319101	0.8235206400577293
GTEx_Junc_Brain_Attn	41	0.8468813606414249	0.8072908151148326	0.8200422306214712	0.7604749926301277	0.8095739182761068
GTEx_Junc_Brain_Attn	33	0.829732677763465	0.8132639109713827	0.8244930513605349	0.752901472763703	0.8092846436712214
GTEx_Junc_Brain_Attn	36	0.8371729865793539	0.8154315346852886	0.8312598807658778	0.7576749750897693	0.8155511210423861
GTEx_Junc_Brain_Attn	33	0.8390324238704533	0.8110208260491741	0.8217941357387055	0.7713433000418901	0.8153701284193505
GTEx_Junc_Brain_Attn	31	0.828126785224574	0.809593472668806	0.828405490091455	0.7739860713009113	0.808783994914033
GTEx_Junc_Brain_Attn	34	0.8466642265781303	0.8315218399153789	0.8388286912383502	0.7638530436935381	0.8256453823759593
GTEx_Junc_Brain_Attn	34	0.81843958366373	0.7857580757549993	0.7995029461184046	0.7386577831730929	0.7918468017775315
GTEx_Junc_Cerebellum_Attn	74	0.8480591980154771	0.8025223130453386	0.8191478780058835	0.7441195882218526	0.8027856026094857
GTEx_Junc_Cerebellum_Attn	49	0.8262802863909529	0.7991587153045133	0.8164265174436015	0.7559677764019065	0.7989449673824612
GTEx_Junc_Cerebellum_Attn	58	0.8353701223114272	0.8060939881826809	0.824847513829688	0.7538262172378658	0.8026748363788214
GTEx_Junc_Cerebellum_Attn	52	0.8339390177774016	0.8121370478894026	0.8290191522267966	0.762283940628138	0.8129062201077023
GTEx_Junc_Cerebellum_Attn	50	0.8346466689321926	0.8109550666449794	0.8261418351994467	0.7423246986435011	0.814124828143686
GTEx_Junc_Cerebellum_Attn	50	0.8304576441948684	0.8028803427886484	0.824506863700973	0.7527894864763449	0.7999398570368802
GTEx_Junc_Cerebellum_Attn	45	0.8317487011283873	0.8181967692676322	0.8383662817687931	0.7697271342563277	0.8152312974982636
GTEx_Junc_Cerebellum_Attn	47	0.8364484568033275	0.821984041044759	0.8369649860065288	0.7668687193791328	0.821264080268612
GTEx_Junc_Cerebellum_Attn	58	0.8185665888272831	0.7945213161030049	0.8144422866601455	0.7395622187585067	0.7938897856776694
GTEx_Junc_Cerebellum_DSC	39	0.7175590759910809	0.7153871283806631	0.7308369783555657	0.6691643263746857	0.7144515592514862
GTEx_Junc_Cerebellum_D2V_MLP	6	0.677565218958267	0.6754085639736231	0.6879547300413752	0.6359911171761269	0.6744448659551645
GTEx_Junc_Cerebellum_D2V_MLP	4	0.6749343667350413	0.6657163256328097	0.6744791765129481	0.643766397794477	0.6759118399298742
GTEx_Junc_Cerebellum_D2V_MLP	4	0.6759802249591115	0.6706904822291802	0.6828154624283497	0.6541431453158206	0.6657574450601035
GTEx_Junc_Cerebellum_D2V_MLP	7	0.6767728361830856	0.6712541441148681	0.6814850564359318	0.6565989229946033	0.6735007524622418
GTEx_Junc_Cerebellum_D2V_MLP	5	0.6767130580595776	0.6797752635317159	0.6854992651381767	0.6302964239257542	0.6737303167178751
GTEx_Junc_Cerebellum_D2V_MLP	4	0.6740356985269651	0.6674647824274353	0.6811225172438605	0.6415889982201881	0.6708926851797726
GTEx_Junc_Cerebellum_D2V_MLP	5	0.6763410179380918	0.6738361421929033	0.6847581053290077	0.6498281457840813	0.6703164272150136
GTEx_Junc_Cerebellum_D2V_MLP	4	0.6699906326962812	0.6759603649599303	0.6883248660570731	0.6531576861521969	0.675176395248156
GTEx_Junc_Cerebellum_D2V_MLP	4	0.6714332285146475	0.6770214080269807	0.6848886245846803	0.6438425522435041	0.678660579599911
GTEx_Junc_Cerebellum_DSC	44	0.7160990109640569	0.7055720096681285	0.7160555343106741	0.671009985475727	0.7110175692687989
GTEx_Junc_Cerebellum_DSC	16	0.699620828993331	0.6923648628123497	0.706523985355649	0.6679979860242863	0.6876174683986508
GTEx_Junc_Cerebellum_DSC	34	0.7121525095304289	0.7070482460171221	0.7185914319944507	0.677817235826306	0.7085970202942735
GTEx_Junc_Cerebellum_DSC	30	0.709386506925057	0.707574824574508	0.7145043043358237	0.654526439707384	0.7032237234032359
GTEx_Junc_Cerebellum_DSC	38	0.7123965566704521	0.7007886452779292	0.7196406977706044	0.6703730654254768	0.7004829171571086
GTEx_Junc_Cerebellum_DSC	29	0.7058973268239498	0.6968218244082516	0.7063177028398778	0.6758814999935226	0.6986419999050636
GTEx_Junc_Brain_D2V_MLP	3	0.6740427286069358	0.6703258782949068	0.6799189309615674	0.6630783132455169	0.6645338805071337
GTEx_Junc_Cerebellum_DSC	29	0.7066057873986059	0.7082843218385098	0.7191464398521448	0.6880342579586504	0.7029132082055627
GTEx_Junc_Brain_D2V_MLP	5	0.6761614984100768	0.6711372959550994	0.670379988428825	0.6534427459237686	0.6740061458287683
GTEx_Junc_Brain_D2V_MLP	4	0.6741121984911941	0.6693506409792217	0.6746023679709622	0.6568069006822146	0.6682102365984206
GTEx_Junc_Brain_D2V_MLP	3	0.6683684268106207	0.6711678144450733	0.6793239615874412	0.6590535989679528	0.6695801747803439
GTEx_Junc_Brain_D2V_MLP	3	0.6733068547025569	0.6673033301005107	0.6707896766918456	0.6614459807152929	0.6723706661121233
GTEx_Junc_Brain_D2V_MLP	2	0.6670615288459736	0.6690180314267964	0.677695155474445	0.6632998238847239	0.6683425757860164
GTEx_Junc_Brain_D2V_MLP	4	0.6772988413455024	0.6710660125668579	0.6723360616175349	0.6649113445779395	0.6736302948902048
GTEx_Junc_Cerebellum_DSC	17	0.6967648031359233	0.7032495204242944	0.7154811939859715	0.6599638679588701	0.7037977087993875
