name	time (min)	auc	test_auc	test_low_auc	test_high_auc	val_auc
GTEx_Junc_Heart_Attn	33	0.7970794772094103	0.7677818470093849	0.7774727042085883	0.7459160428852718	0.772986050530174
GTEx_Junc_Heart_Attn	24	0.829264975700192	0.7808666659185376	0.7942402955370369	0.7349636752510209	0.7800489905306988
GTEx_Junc_Heart_Attn	28	0.8496554289140414	0.7927349085506955	0.8096922229946064	0.7656075926415502	0.79258563113086
GTEx_Junc_Heart_Attn	26	0.8252144967820381	0.8000163483213658	0.8106238620248489	0.765380801326117	0.8007284303250797
GTEx_Junc_Heart_Attn	29	0.8406946131645578	0.8019676941012674	0.8047739148696136	0.7511787771837527	0.7933507434084797
GTEx_Junc_Heart_Attn	15	0.6967191058814468	0.7002725191046227	0.7031634584954858	0.6782666208979425	0.7025907118125136
GTEx_Junc_Heart_Attn	22	0.8265805420789231	0.8212203513494505	0.8232704745290756	0.7526656076268521	0.81319520292038
GTEx_Junc_Heart_Attn	21	0.8181194395484185	0.7794405151981091	0.7932517068788609	0.723657022900594	0.7874166908800525
GTEx_Junc_Heart_Attn	24	0.8144470417811438	0.7893981819234364	0.8036742513535715	0.7378614268561413	0.7927884095939173
GTEx_Junc_Brain_Attn	57	0.8447305534406673	0.7984005529430095	0.8200640776424887	0.7552862717678189	0.791473839418713
GTEx_Junc_Brain_Attn	41	0.8452064433979146	0.8181903089054521	0.8246496339291519	0.7675293527319101	0.8235206400577293
GTEx_Junc_Brain_Attn	41	0.8468813606414249	0.8072908151148326	0.8200422306214712	0.7604749926301277	0.8095739182761068
GTEx_Junc_Brain_Attn	33	0.829732677763465	0.8132639109713827	0.8244930513605349	0.752901472763703	0.8092846436712214
GTEx_Junc_Brain_Attn	36	0.8371729865793539	0.8154315346852886	0.8312598807658778	0.7576749750897693	0.8155511210423861
GTEx_Junc_Brain_Attn	33	0.8390324238704533	0.8110208260491741	0.8217941357387055	0.7713433000418901	0.8153701284193505
GTEx_Junc_Brain_Attn	31	0.828126785224574	0.809593472668806	0.828405490091455	0.7739860713009113	0.808783994914033
GTEx_Junc_Brain_Attn	34	0.8466642265781303	0.8315218399153789	0.8388286912383502	0.7638530436935381	0.8256453823759593
GTEx_Junc_Brain_Attn	34	0.81843958366373	0.7857580757549993	0.7995029461184046	0.7386577831730929	0.7918468017775315
